db_id,name,rating,reviews_cnt,year,pages_cnt,publisher,genre,author,lang,description,price_from,price_to,unparsed
n415777212,Bylinářství - Wolf-Dieter Storl,0,0,2016,260,Fontána,naučná,české</p>,,"Jak se stát bylinářem
Opravdový znalec bylin není jen botanikem či farmakologem, tedy někým, kdo zná vnější stránku rostlin a kdo si přečetl a nastudoval něco o jejich...",236,368,"['Fontána, naučná', '', 'české']"
n452273374,Du še miminek,100,1,2016,246,Fontána,naučná,české</p>,,"V této čtivé knize nabízí světoznámý jasnovidec a médium Walter Makichen vedení, podporu a ujištění budoucím rodičům a pomáhá jim vytvořit láskyplné a podporující prostředí pro...",230,333,"['Fontána, naučná', '', 'české']"
n445040625,Paramhansa Jógánanda - TAJEMSTVÍ TRVALÉHO ŠTĚSTÍ - MOUDROST JÓGÁNANDY - 1,0,0,2016,280,Fontána,naučná,české</p>,,"Dojít ke štěstí je mnohem snazší, než si myslíte – pokud jej hledáte na tom správném místě. Paramhansa Jógánanda, jeden z nejvýznamnějších duchovních učitelů 20. století a...",207,277,"['Fontána, naučná', '', 'české']"
n448077843,Cesty dharmy - Základy tibetského buddhismu,0,0,2016,286,Fontána,naučná,české</p>,,"Kniha ctihodného Khenpo Karthara je úvodem do tibetského buddhismu tradice Kagjü. Pojednává o třech cestách neboli „vozech“ buddhistického učení, hínajáně, mahájáně a...",236,358,"['Fontána, naučná', '', 'české']"
n455311654,Moderní homeopatie - Nejvýznamnější metoda homeopatické léčby - Sankaran Rajan,0,0,2016,295,Fontána,naučná,české</p>,,"OBJEVTE SVOU ŽIVOČIŠNOU, MINERÁLNÍ NEBO ROSTLINNOU PODSTATU

""Metoda Dr. Šankarana představuje největší pokrok v homeopatické léčebné praxi dvacátého století.""

Na stránkách...",252,388,"['Fontána, naučná', '', 'české']"
n473567227,Konopná lékárna,90,1,2016,272,Fontána,naučná,české</p>,,"Praktický průvodce světem léčivé marihuany.

Konopná lékárna odborníka Michaela Backese představuje obsáhlý zdrojvý materiál pro pochopení a využití léčivé marihuany. Backes v...",249,388,"['Fontána, naučná', '', 'české']"
n673222496,Lehkost bytí jako cesta - Ruediger Dahlke,0,0,2016,255,Fontána,naučná,české</p>,,"Vznášet se nebo dokonce létat...O tom lidé snili odjakživa. A mystici a duchovní mistři všech dob se snažili popsat pocit extáze a absolutní svobody. 

Duchovní tradice...",223,348,"['Fontána, naučná', '', 'české']"
n388804100,Jídlo jako šance,0,0,2016,304,Fontána,naučná,české</p>,,"Jídlo jako šance - O výživě těla i ducha kniha od autora Dahlke Ruediger. Kniha Jídlo jako šance ukazuje, jak spojit umění, výživu a požitek, jak aktivovat pozitivní přístup k...",249,388,"['Fontána, naučná', '', 'české']"
n733140907,"Buddhismus a kvantová fyzika - Kohl, Christian Thomas",0,0,2016,288,Fontána,naučná,české</p>,,"Filosofie buddhistického učence Nágárdžuny může vést k osvobození od extrémních představ o skutečnosti, o něž se opírají nejen indické, ale i moderní způsoby uvažovaní....",252,368,"['Fontána, naučná', '', 'české']"
n473866239,Globální mysl a počátek civilizace: Carl Johan Calleman Ph.D.,0,0,2016,288,Fontána,naučná,české</p>,,"Nový pohled na původ lidstva ve světle mayského kalendáře

Je možné, aby vědomí v našem mozku vznikalo v globální mysli, která lidské vědomí vývojově přetváří podle předem...",236,368,"['Fontána, naučná', '', 'české']"
