db_id,name,rating,reviews_cnt,year,pages_cnt,publisher,genre,author,lang,description,price_from,price_to,unparsed
n491241467,Jak vyléčit vnitřní zranění podle Lise Bourbeau,100,1,2017,176,Eugenika,naučná,Kolektiv autorů</p>,,"Lise Bourbeau je velmi oblíbená a uznávaná autorka knih osobnostního růstu a zkušená duchovní učitelka. Základem jejího léčebného systému je dialog s vlastním tělem tak, aby se...",160,238,"['Eugenika, naučná', '', 'české, Kolektiv autorů']"
n673283414,Léčba pěti bolestí duše,83,2,2017,216,Eugenika,naučná,Lise Bourbeau</p>,,"Vynikající a oblíbená kanadská autorka podrobně rozebírá pět základních citových zranění, které hluboce ovlivňují náš život. Dozvíme se, jak se projevují a podle čeho poznáme,...",177,268,"['Eugenika, naučná', '', 'české, Lise Bourbeau']"
n479180732,Stres a deprese - Aurobindo Sri,0,0,2017,192,Eugenika,naučná,Šrí Aurobindo</p>,,"Díky dvěma významným duchovním učitelem naší doby, kteří patří mezi ""klasiku"", čtenář pochopí hlubší kořeny a příčiny strachu, přičemž některé jsou dost neobvyklé a velmi...",161,238,"['Eugenika, naučná', '', 'české, Šrí Aurobindo']"
n673232837,O zdraví - Osho,0,0,2017,216,,naučná,,,"Tato kniha se zaměřuje na možnosti nalezení úlevy v případě zdravotních problémů tím, že změní naše mentální nastavení, ponoří se do stavu meditace nebo relaxace a podobně.
V...",170,258,"['Eugenika, naučná', '', 'české, Osho']"
n563034980,Život a učení mistrů Východu - Baird Spalding,0,0,2017,200,Eugenika,naučná,Baird Spalding</p>,,Tato proslulá a v mnoha ohledech záhadná série knih velmi ovlivnila duchovní pochody lidstva 20. století. (Popisuje události z přelomu 19./20. století; psána a postupně šířena...,179,249,"['Eugenika, naučná', '', 'české, Baird Spalding']"
n673239472,LÉTO: Harmonie a zdraví na každý den - Jelena Svitko,80,1,2017,224,Eugenika,naučná,Jelena Svitko</p>,,"Kniha vás provede den za dnem obdobím od 1. června do 31. srpna. Sympatická, a hlavně velmi zkušená ukrajinská lékařka a léčitelka vás bude provázet jednotlivými dny tak,...",181,241,"['Eugenika, naučná', '', 'české, Jelena Svitko']"
n729040155,JARO - Harmonie a zdraví na každý den - Jelena Svitko,0,0,2017,216,Eugenika,naučná,Jelena Svitko</p>,,"Kniha vás provede den za dnem obdobím od 1. března do 31. května. Sympatická, a hlavně velmi zkušená ukrajinská lékařka a léčitelka vás bude provázet jednotlivými dny tak,...",169,258,"['Eugenika, naučná', '', 'české, Jelena Svitko']"
n673233786,Co nám nejvíce komplikuje život - Josef Hlavička,0,0,2017,216,Eugenika,naučná,Hlavička Josef</p>,,"Napadlo vás někdy se zamyslet nad tím, které vaše názory a přístupy vám v životě způsobily nejvíce problémů a neúspěchů, přičemž se u vás vyskytují opakovaně a nedaří se vám...",189,264,"['Eugenika, naučná', '', 'české, Hlavička Josef']"
n673197133,Valeria Dubkovskaja O lásce a vztazích,0,0,2017,184,Eugenika,naučná,Valeria D</p>,,"Autoři učí své čtenáře nově myslet, a tudíž změnit svůj život. V této jejich knize naleznete klíč k harmonii ve vztahu mezi mužem a ženou, přičemž je třeba respektovat...",156,238,"['Eugenika, naučná', '', 'české, Vladimír Dubkovskij, Valeria D']"
n673227007,Eufeeling! - Frank J. Kinslow,0,0,2017,189,Eugenika,naučná,Frank J. Kinslow</p>,,"Zásadná kniha od autora unikátnej metódy, ktorá sa rovná tomu, čo sa v rôznych duchovných tradíciách nazýva osvietenie - avšak na rozdiel od týchto tradícií cesta do stavu...",154,206,"['Eugenika, naučná', '', 'české, Frank J. Kinslow']"
