db_id,name,rating,reviews_cnt,year,pages_cnt,publisher,genre,author,lang,description,price_from,price_to,unparsed
n265304332,Zázraky na počkání - Gabrielle Bernsteinová,100,1,2015,264,BizBooks,naučná,Gabrielle Bernsteinová</p>,,"Kniha Zázraky na počkání nabízí inspirativní metody k dosažení klidu převzaté od nejlepších světových duchovních učitelů. Na technikách, které autorka zvolila, je unikátní, že...",54,79,"['BizBooks, naučná', '', 'české, Gabrielle Bernsteinová']"
n260446187,Jak se učíme,0,0,2015,256,BizBooks,naučná,Benedict Carey</p>,,"KNIHA PRO VŠECHNY, KDO SE CHTĚJÍ RYCHLEJI, LÉPE A RADOSTNĚJI UČIT. POSKYTUJE KLÍČ, JAK V ŽIVOTĚ PLNĚ VYUŽÍT VLASTNÍ POTENCIÁL.
 
 Ať už jste o správném učení slyšeli v životě...",209,299,"['BizBooks, naučná', '', 'české, Benedict Carey']"
n278230225,"13 věcí, které psychicky silní lidé nedělají Amy Morinová",67,1,2015,268,BizBooks,naučná,Amy Morin</p>,,"Získejte mentální sílu. Vzdorujte svým úzkostem. Trénujte mozek ke štěstí a úspěchu. Nebojte se změnit svůj život.
Učiňte velkou životní změnu. Neopakujte stále stejné chyby....",204,299,"['BizBooks, naučná', '', 'české, Amy Morin']"
n293197701,Bod zlomu,0,0,2015,254,BizBooks,naučná,Malcolm Gladwell</p>,,"Knihu Bod zlomu bez nadsázky můžeme nazvat marketingovou biblí. Poodhaluje totiž tajemství šíření informací, napříč společností.

Jak je možné, že se některé změny ve...",204,299,"['BizBooks, naučná', '', 'české, Malcolm Gladwell']"
n297237765,Tak to dělá Virgin,99,3,2015,288,BizBooks,naučná,Richard Branson</p>,,"Jak se královsky bavit a budovat přitom úspěšnou firmu. Kniha o leadershipu od autora, který v životě žádnou knihu o vedení lidí nečetl Knížku Tak to dělá Virgin, která je...",278,399,"['BizBooks, naučná', '', 'české, Richard Branson']"
n455312230,Mžik - O myšlení bez přemýšlení - Gladwell Malcolm,0,0,2015,248,BizBooks,naučná,Malcolm Gladwell</p>,,O myšlení bez přemýšlení. Rozhodnutí učiněná velmi rychle mohou být stejně dobrá jako rozhodnutí opatrná a rozvážná. Mžik je o jednom prostém faktu: Velmi rychlá a leckdy...,208,299,"['BizBooks, naučná', '', 'české, Malcolm Gladwell']"
n278228355,Lean Startup - Eric Ries,88,0,2015,280,BizBooks,naučná,Eric Ries</p>,,"Většina startupů selže. Řadě selhání by však šlo zabránit. Lean Startup je nový druh přístupu k podnikání, který začíná být populární na celém světě. Lean Startup přináší jiný...",251,369,"['BizBooks, naučná', '', 'české, Eric Ries']"
n301678806,"Freakonomie - aktual. vyd. (Steven D. Levitt, Stephen J. Dubner)",80,2,2015,280,BizBooks,naučná,Stephen J. D</p>,,"Freakonomie, Skrytá ekonomie všeho Co je nebezpečnější? Střelná zbraň nebo zahradní bazén? Když drogoví dealeři mají tolik peněz, proč pořád bydlí u svých matek? Že podvádějí...",208,299,"['BizBooks, naučná', '', 'české, Steven D. Levitt, Stephen J. D']"
n317542830,"Aha faktor (John Kounios, Mark Beeman)",0,0,2015,264,BizBooks,naučná,Mark Beeman</p>,,"Fascinující pohled na lidský mozek a jeho nekonečné možnosti!
Aha momentem označujeme okamžik náhlého uvědomění a poznání, jemuž psychologové říkají kreativní vhled. Má na...",54,299,"['BizBooks, naučná', '', 'české, John Kounios, Mark Beeman']"
n351529698,Intuitivní lidé,90,2,2015,248,BizBooks,naučná,Heidi Sawyerová</p>,,"Díky této knize pochopíte, jak funguje vaše intuice, a zjistíte, jak plně využít její potenciál. Zároveň přijdete na to, jak se vypořádat s nepříjemnými situacemi, do kterých...",252,299,"['BizBooks, naučná', '', 'české, Heidi Sawyerová']"
n261630667,"Protivná blondýna radí, jak prokouknout triky obchodníků",0,0,2015,256,BizBooks,naučná,Kolektiv autorů</p>,,"Kniha Protivná blondýna radí, jak prokouknout triky obchodníků se snaží přesně o to, co je v titulu napsáno: pomoci čtenářům prokouknout triky obchodníků. Odhalit nekalé...",99,199,"['BizBooks, naučná', '', 'české, Kolektiv autorů']"
